x1,x2,x1dot,x2dot,fX,mode_fsign,sigma,mode_true
-1.84543789039832,0.582055482090203,0.582055482090203,0.445221354147998,-1.17649886526016,2,-1,2
-1.02425887161767,1.14480668298206,1.14480668298206,0.968041724368596,-0.0208868413865241,2,-1,2
0.767793818045254,2.60509951822357,2.60509951822357,0.616754115749597,0.196780894314062,1,1,1
1.97544418660732,-0.243606427821535,-0.243606427821535,-1.26840582732836,-1.4235406056328,2,-1,2
1.3772768464263,-0.867251894493401,-0.867251894493401,-0.599445983747707,-0.436277055397897,2,-1,2
0.058127679151076,-1.96395006388831,-1.96395006388831,-1.95751061959844,0.49521853711325,1,1,1
-1.9402196304115,-0.547419351406186,-0.547419351406186,3.45353426852096,-1.35346083266233,2,-1,2
-1.64592362195933,0.685690835755801,0.685690835755801,0.474033709059122,-0.834733875454435,2,-1,2
-1.9090501967574,-1.8995729408794,-1.8995729408794,6.93241889269639,-1.29561098573358,2,-1,2
-2.01460802568465,0.539790735742738,0.539790735742738,0.363579522400214,-1.4969106473854,2,-1,2
-1.29625681510684,0.946425773151255,0.946425773151255,0.652420652158082,-0.330179671281844,2,-1,2
0.145749902827718,2.17503079511925,2.17503079511925,2.12573037144174,0.479214648681066,1,1,1
1.98018584911653,0.249317636468893,0.249317636468893,-2.70847657170309,-1.43475758323479,2,-1,2
1.58032725175994,-0.730583713262477,-0.730583713262477,-0.486326197006251,-0.731639491973838,2,-1,2
0.510118065643461,-1.52457838746057,-1.52457838746057,-1.260595075246,0.36878379365605,1,1,1
-1.64238848101776,-1.70027175714471,-1.70027175714471,4.52849764083017,-0.830105217573387,2,-1,2
-1.81066801808503,0.552517215110482,0.552517215110482,0.551747227011282,-1.11415345387315,2,-1,2
-0.989500903296051,1.16848301027195,1.16848301027195,0.993239474812594,0.0133921629894743,1,1,1
0.846499342712052,2.6200878641642,2.6200878641642,0.1360661929606,0.134019402888337,1,1,1
-1.17454654224277,0.148538589793427,0.148538589793427,1.11816729750267,-0.182664293657569,2,-1,2
-0.53402662946288,1.08236853899038,1.08236853899038,0.925989958058347,0.353123423009271,1,1,1
1.16932491458618,1.99414857783552,1.99414857783552,-1.90181707751774,-0.184992486981263,2,-1,2
1.76689920315848,-0.401281688780706,-0.401281688780706,-0.915406428054013,-1.03956270440507,2,-1,2
1.01791747835109,-1.10519722669998,-1.10519722669998,-0.977957975454385,-0.0129695641060803,2,-1,2
-0.708482130522725,-2.54846139824439,-2.54846139824439,-0.913648595173877,0.249678170922111,1,1,1
-1.96327102481958,0.20628854097711,0.20628854097711,1.37443418181833,-1.39699920092759,2,-1,2
-1.37762083996977,0.863409930246195,0.863409930246195,0.602417577299683,-0.436847089051413,2,-1,2
-0.0702360656758547,1.94592701307514,1.94592701307514,1.93667403283108,0.488363864646896,1,1,1
